No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
30282,2016,8,13,17,15,29,4,44,900,33,28.2,996.9,16.5,0,W,1.9,Changping
30283,2016,8,13,18,13,13,5,45,1000,40,27.2,997.2,15.9,0,W,3.8,Changping
30284,2016,8,13,19,18,28,3,26,600,54,25.6,997.3,17.3,0,WNW,2.4,Changping
30285,2016,8,13,20,11,28,2,48,700,28,25.1,997.8,16.8,0,NW,2.4,Changping
30286,2016,8,13,21,12,13,2,37,700,35,24.3,997.9,16.8,0,NW,1.7,Changping
30287,2016,8,13,22,12,18,2,56,700,16,23.3,997.9,18.6,0,NW,1.5,Changping
30288,2016,8,13,23,5,8,2,52,600,20,24.2,997.6,15.9,0,NNW,1.2,Changping
30289,2016,8,14,0,8,9,2,27,600,49,24.5,997.2,15.7,0,ENE,1.3,Changping
30290,2016,8,14,1,8,14,2,33,700,39,23.4,997.2,16.4,0,NNE,1.1,Changping
30291,2016,8,14,2,6,18,2,27,700,41,23.6,996.9,17.1,0,W,0.4,Changping
30292,2016,8,14,3,7,18,3,33,700,34,24.2,997.1,16.7,0,ENE,0.9,Changping
30293,2016,8,14,4,9,20,3,34,800,30,23.7,997,16.5,0,E,1.1,Changping
30294,2016,8,14,5,9,28,4,37,800,25,23.1,997.5,17.1,0,N,1,Changping
30295,2016,8,14,6,16,30,8,39,1100,22,23,997.6,17.5,0,NW,1.4,Changping
30296,2016,8,14,7,17,41,10,37,1200,24,25,997.8,17.2,0,NW,2.1,Changping
30297,2016,8,14,8,17,61,8,43,1100,17,27.1,998,18.4,0,W,1.1,Changping
30298,2016,8,14,9,16,27,9,36,1000,28,29.6,998.2,18.1,0,W,1.2,Changping
30299,2016,8,14,10,5,45,8,32,1000,39,31.7,998.4,17.2,0,W,1.2,Changping
30300,2016,8,14,11,6,9,7,20,800,57,33.1,998,16.5,0,NW,1.7,Changping
30301,2016,8,14,12,10,36,5,15,700,83,33.7,997.7,16.6,0,NW,2,Changping
30302,2016,8,14,13,8,8,3,11,600,95,34.7,997.4,11.8,0,ESE,2.3,Changping
30303,2016,8,14,14,3,18,2,12,600,110,34.6,997,14,0,SE,2.7,Changping
30304,2016,8,14,15,10,31,2,15,700,131,34,996.9,15.5,0,SSE,2.2,Changping
30305,2016,8,14,16,11,50,2,16,700,152,33.3,996.8,16.2,0,SSE,1.8,Changping
30306,2016,8,14,17,6,22,2,15,700,145,33.6,996.3,15.1,0,ESE,1.2,Changping
30307,2016,8,14,18,17,44,2,16,800,118,32.7,996.5,17.7,0,NNE,1,Changping
30308,2016,8,14,19,11,48,2,22,900,105,29.7,996.7,20.8,0,NNW,1.6,Changping
30309,2016,8,14,20,20,58,2,26,900,79,28.9,997.2,19.2,0,N,1,Changping
30310,2016,8,14,21,13,38,2,23,800,87,27.2,998.2,19.3,0,N,1.6,Changping
30311,2016,8,14,22,13,24,2,20,800,90,27.4,998.2,18.4,0,NNE,1.3,Changping
30312,2016,8,14,23,17,23,2,15,700,92,27,998.2,18.8,0,NNW,1.5,Changping
30313,2016,8,15,0,16,27,2,16,800,88,26.2,998,19.1,0,NW,0.7,Changping
30314,2016,8,15,1,9,39,2,48,1700,34,25.7,998,19.6,0,NNE,0.6,Changping
30315,2016,8,15,2,18,38,22,24,700,29,26.1,997.7,19.7,0,N,0.6,Changping
30316,2016,8,15,3,23,64,2,40,600,19,25.4,997.9,20.2,0,NNW,1.2,Changping
30317,2016,8,15,4,28,57,3,72,500,2,26.3,998.4,17.4,0,WSW,2.5,Changping
30318,2016,8,15,5,7,7,2,18,300,60,24.9,998.9,15.5,0,WSW,3.5,Changping
30319,2016,8,15,6,6,49,2,19,500,70,23.4,1000.2,17.2,0,SSW,1.9,Changping
30320,2016,8,15,7,8,14,2,36,500,49,22.7,1000.9,17.6,0,NW,2,Changping
30321,2016,8,15,8,8,28,2,37,500,42,21.6,1001.1,19,0.4,WNW,1.4,Changping
30322,2016,8,15,9,13,22,2,42,600,27,21.9,1001.1,19.6,0.3,N,1.8,Changping
30323,2016,8,15,10,8,8,2,14,500,59,23.2,1001.6,18.5,0,N,0.8,Changping
30324,2016,8,15,11,11,19,2,17,600,69,24.2,1001.4,19.3,0,N,1.4,Changping
30325,2016,8,15,12,15,24,2,33,700,49,24.8,1001,18.7,0,NNW,1.7,Changping
30326,2016,8,15,13,20,20,2,19,600,72,25.9,1000,18.6,0,NE,1.7,Changping
30327,2016,8,15,14,12,12,2,8,500,92,27.3,999.1,16.6,0,N,1.1,Changping
30328,2016,8,15,15,18,31,2,23,500,87,27,998.9,17.2,0,S,2.1,Changping
30329,2016,8,15,16,8,16,2,23,500,88,27.2,998.6,18.2,0,SW,1.7,Changping
30330,2016,8,15,17,18,29,2,23,600,99,27.3,998.1,18,0,SSW,1.9,Changping
30331,2016,8,15,18,13,20,2,20,500,96,27.6,997.5,17.7,0,SW,1.5,Changping
30332,2016,8,15,19,14,19,2,25,500,88,25.9,997.9,18.3,0,SSW,1.2,Changping
30333,2016,8,15,20,13,24,2,34,500,63,24,998.3,19.5,0,NNW,1.7,Changping
30334,2016,8,15,21,13,51,2,45,600,44,22.9,998.8,19.5,0,NNE,0.8,Changping
30335,2016,8,15,22,14,43,2,32,600,31,22.4,998.8,19,0,N,1,Changping
30336,2016,8,15,23,18,25,2,25,600,27,21.7,998.9,19.1,0,N,1.1,Changping
30337,2016,8,16,0,14,17,2,24,500,26,21.1,998.6,18.7,0,N,1.5,Changping
30338,2016,8,16,1,16,16,2,30,500,19,20.7,998.2,18.5,0,NNW,1.3,Changping
30339,2016,8,16,2,16,16,2,28,500,19,20,997.8,18.1,0,NNW,1,Changping
30340,2016,8,16,3,11,16,2,33,500,12,20.1,997.6,18,0,N,0.9,Changping
30341,2016,8,16,4,15,15,2,34,400,12,19.8,997.3,17.8,0,N,1.1,Changping
30342,2016,8,16,5,15,17,2,34,400,12,19.5,997.9,17.6,0,NNE,0.8,Changping
30343,2016,8,16,6,13,27,2,36,500,7,19.2,998.2,17.5,0,NNW,1.6,Changping
30344,2016,8,16,7,17,35,2,42,600,8,20.8,998.4,18.2,0,NNW,1.1,Changping
30345,2016,8,16,8,14,24,2,44,600,13,23.2,998.3,18.3,0,WSW,1.6,Changping
30346,2016,8,16,9,21,65,2,34,600,40,25.6,998.1,19.3,0,NW,1.1,Changping
30347,2016,8,16,10,16,42,2,26,600,70,27.2,997.9,17.9,0,SE,1.4,Changping
30348,2016,8,16,11,24,43,2,23,600,92,28.3,997.8,18.4,0,NW,1.9,Changping
30349,2016,8,16,12,11,25,2,18,500,117,30.1,997.1,18.5,0,S,2,Changping
30350,2016,8,16,13,13,34,2,14,500,147,30.3,996.3,19.7,0,SSW,2.7,Changping
30351,2016,8,16,14,19,47,2,20,600,172,31.4,995.4,19.4,0,S,2.6,Changping
30352,2016,8,16,15,22,37,2,17,700,183,31.7,994.8,19.3,0,S,2.4,Changping
30353,2016,8,16,16,16,40,2,16,700,168,32.2,994.5,19.8,0,SSW,2,Changping
30354,2016,8,16,17,18,28,2,15,700,153,31.5,994.4,19.8,0,S,3.4,Changping
30355,2016,8,16,18,30,52,2,20,700,124,30.3,994.1,20,0,S,3.2,Changping
30356,2016,8,16,19,34,47,2,23,700,112,29,994.3,19.6,0,SSE,2,Changping
30357,2016,8,16,20,28,66,2,26,700,105,28.4,994.9,20.2,0,S,2.2,Changping
30358,2016,8,16,21,30,62,2,27,700,96,27.6,995.3,20.4,0,SSE,2,Changping
30359,2016,8,16,22,33,57,2,31,700,76,26.9,995.1,20.7,0,E,1.1,Changping
30360,2016,8,16,23,22,56,2,32,700,57,25.1,994.9,20.6,0,N,1.4,Changping
30361,2016,8,17,0,26,44,2,26,700,52,25.1,995.3,20.1,0,NE,1.6,Changping
30362,2016,8,17,1,29,35,2,15,1400,38,24.9,995,20.2,0,NE,1,Changping
30363,2016,8,17,2,26,40,21,15,400,22,24,995.2,19.9,0,N,1,Changping
30364,2016,8,17,3,28,39,2,10,500,30,23.8,995.2,19.9,0,NNE,0.9,Changping
30365,2016,8,17,4,28,37,2,11,500,28,23.3,995.2,19.9,0,NW,0.9,Changping
30366,2016,8,17,5,30,37,2,21,600,27,23,995.4,20,0,NNW,1.3,Changping
30367,2016,8,17,6,28,45,2,22,900,31,23.3,995.9,20.1,0,NNW,1.3,Changping
30368,2016,8,17,7,33,62,2,56,900,4,23.5,996.1,20.4,0,NNW,0.9,Changping
30369,2016,8,17,8,32,56,2,57,900,4,24.1,995.9,20.6,0,N,0.7,Changping
30370,2016,8,17,9,36,88,2,59,1000,4,24.9,996.3,20.8,0,N,1.2,Changping
30371,2016,8,17,10,50,69,2,67,900,7,25.6,996.5,20.8,0,W,1.1,Changping
30372,2016,8,17,11,42,68,2,52,900,34,25.9,996.5,20.9,0,NNW,1.1,Changping
30373,2016,8,17,12,40,68,2,45,900,40,26,996,21.2,0,NNW,1.2,Changping
30374,2016,8,17,13,38,80,2,48,900,44,26.3,995.7,21.1,0,N,0.7,Changping
30375,2016,8,17,14,44,78,2,33,900,52,25.9,995.1,21.1,0,N,0.8,Changping
30376,2016,8,17,15,43,73,2,27,900,69,25.4,994.8,22.1,0.4,NNW,1,Changping
30377,2016,8,17,16,50,55,2,24,900,59,25.3,994.3,21.8,0.2,N,0.9,Changping
30378,2016,8,17,17,56,72,2,56,1100,32,25.2,994.1,22.3,0,NE,1.1,Changping
30379,2016,8,17,18,52,52,2,32,1000,57,25,994.4,22.5,0,NNW,0.7,Changping
30380,2016,8,17,19,52,52,2,25,1000,49,24.8,994.9,22.1,0,NNW,1.2,Changping
30381,2016,8,17,20,55,67,2,37,1000,34,24.6,995.4,22.7,0,W,1.3,Changping
30382,2016,8,17,21,71,80,2,49,1000,17,24.3,995.8,22.9,1.2,W,0.7,Changping
30383,2016,8,17,22,74,74,2,45,1000,21,23.3,995.6,22.5,2.7,WNW,1.7,Changping
30384,2016,8,17,23,76,76,2,47,1000,33,23.1,995.1,22.4,0.5,NNW,0.9,Changping
30385,2016,8,18,0,68,68,2,68,1100,11,23.2,994.9,22.7,0.3,NNW,1.1,Changping
30386,2016,8,18,1,66,66,2,33,1000,19,23.1,994.3,22.4,0,N,0.9,Changping
30387,2016,8,18,2,60,60,2,14,900,33,23,993.7,22.3,0,NE,1.3,Changping
30388,2016,8,18,3,67,67,2,9,1000,49,23.1,993.7,22.4,0,WNW,0.9,Changping
30389,2016,8,18,4,67,67,2,17,1000,35,23.3,993.3,22.5,0,N,0.9,Changping
30390,2016,8,18,5,73,73,2,15,1000,31,23.4,993,22.7,0,SW,0.3,Changping
30391,2016,8,18,6,83,83,2,21,1000,29,23.3,993.3,22.6,0.5,NW,1,Changping
30392,2016,8,18,7,76,76,2,24,1100,41,22.7,993.3,21.9,3.7,E,2.2,Changping
30393,2016,8,18,8,61,61,2,23,1300,56,22.4,993.3,21.6,2.7,NNE,0.9,Changping
30394,2016,8,18,9,54,54,2,23,1300,53,22.4,993.1,21.7,3.1,N,0.9,Changping
30395,2016,8,18,10,49,49,2,18,1300,46,22.4,993,21.6,1.1,,0.2,Changping
30396,2016,8,18,11,46,46,2,20,1300,41,22.4,992.7,21.9,2.5,W,0.8,Changping
30397,2016,8,18,12,48,48,2,31,1400,43,22.4,992.7,21.9,1.9,WNW,1.4,Changping
30398,2016,8,18,13,46,46,2,23,1500,51,22.4,992.3,21.7,1.1,NW,1.2,Changping
30399,2016,8,18,14,38,38,2,21,1700,50,22.4,992.1,21.7,0.8,WNW,0.4,Changping
30400,2016,8,18,15,36,36,2,18,1900,52,23,991.9,22,0.1,NNW,0.7,Changping
30401,2016,8,18,16,,,,,,,23.1,992,22.1,1.6,W,0.6,Changping
30402,2016,8,18,17,46,46,2,27,2300,41,23.4,992.3,22.6,1.6,SSW,0.8,Changping
30403,2016,8,18,18,50,50,2,54,2500,18,23.1,992.4,22.6,0.2,WSW,0.9,Changping
30404,2016,8,18,19,49,49,2,48,2300,17,23,993,22.3,0,W,1.2,Changping
30405,2016,8,18,20,49,49,2,50,2300,16,22.9,993.7,22.4,0,WNW,1.2,Changping
30406,2016,8,18,21,49,49,2,53,2600,12,23,994.2,22.3,0,NW,1.4,Changping
30407,2016,8,18,22,51,51,2,52,2600,6,23.1,993.9,22.6,0,NW,1.2,Changping
30408,2016,8,18,23,43,43,2,54,2400,2,23.2,994.1,22.5,0,NNW,1.5,Changping
30409,2016,8,19,0,28,28,2,45,2000,5,23.3,994.1,22.5,0,WNW,0.4,Changping
30410,2016,8,19,1,18,18,2,27,2000,8,23.3,994.3,21.4,0,N,2.3,Changping
30411,2016,8,19,2,12,12,21,11,600,19,24.3,994.2,20.8,0,NE,2.3,Changping
30412,2016,8,19,3,9,9,2,4,900,28,24.1,994.4,20.8,0,NNE,1.7,Changping
30413,2016,8,19,4,8,8,2,4,700,31,24.9,994.4,20.6,0,NNE,1.7,Changping
30414,2016,8,19,5,8,8,2,10,1000,42,24.6,995,20.5,0,N,1.7,Changping
30415,2016,8,19,6,11,26,2,15,1500,33,23.3,996.2,21.2,0,E,0.6,Changping
30416,2016,8,19,7,14,23,2,22,1400,30,24.4,996.5,20.7,0,NNW,1.9,Changping
30417,2016,8,19,8,11,13,2,17,1400,38,26.9,996.9,21,0,N,1.9,Changping
30418,2016,8,19,9,15,28,2,17,1200,45,28.3,997.4,20.1,0,N,3,Changping
30419,2016,8,19,10,9,9,2,10,1000,58,29.3,997.6,19.6,0,N,1.4,Changping
30420,2016,8,19,11,12,12,2,6,800,71,30.6,997.5,19.3,0,ENE,1.5,Changping
30421,2016,8,19,12,8,8,2,5,700,85,31.9,997,18.5,0,NNE,2,Changping
30422,2016,8,19,13,3,16,2,4,500,97,32.8,996.9,17,0,E,2.5,Changping
30423,2016,8,19,14,3,17,2,5,600,102,32.7,996.6,18.5,0,ESE,2.7,Changping
30424,2016,8,19,15,6,21,2,6,600,112,32.9,996.6,18.7,0,SE,2,Changping
30425,2016,8,19,16,12,20,2,8,600,114,32.6,996.8,18.8,0,SSE,2.6,Changping
30426,2016,8,19,17,8,8,2,8,600,111,32.6,996.9,18.4,0,SE,1.5,Changping
30427,2016,8,19,18,10,10,2,8,600,110,31.8,997,18.4,0,SSE,1.6,Changping
30428,2016,8,19,19,13,13,2,13,700,89,30.7,997.7,18.8,0,S,1.1,Changping
30429,2016,8,19,20,12,54,2,26,800,66,27.5,998.4,20.6,0,N,1.1,Changping
30430,2016,8,19,21,16,36,2,24,800,54,26.8,999.1,20.6,0,NNW,1,Changping
30431,2016,8,19,22,22,85,2,35,900,34,25.3,999.8,20.3,0,NW,1.7,Changping
30432,2016,8,19,23,23,82,2,40,1000,45,25.7,1000.3,22,0,E,1.2,Changping
30433,2016,8,20,0,37,73,2,36,1200,53,25.2,1000.7,21.7,0,ENE,1.4,Changping
30434,2016,8,20,1,30,30,2,26,1000,43,23.8,1000.6,20.5,0,N,1.4,Changping
30435,2016,8,20,2,21,21,2,18,900,43,23.7,1000.4,20.6,0,NE,0.7,Changping
30436,2016,8,20,3,19,25,2,12,800,38,23,1000.6,20.5,0,NW,1.2,Changping
30437,2016,8,20,4,21,36,2,34,900,18,22.4,1000.5,20.7,0,NE,0.6,Changping
30438,2016,8,20,5,27,37,2,39,900,9,22.4,1000.7,20.7,0,NW,0.4,Changping
30439,2016,8,20,6,31,43,2,18,900,17,22.6,1000.9,21.1,0,NNW,1.2,Changping
30440,2016,8,20,7,34,52,2,20,1000,14,23,1000.8,21.3,0,N,1.6,Changping
30441,2016,8,20,8,40,64,2,45,1200,7,24.3,1001.3,21.6,0,NW,1.4,Changping
30442,2016,8,20,9,59,98,2,58,1400,10,26,1001.4,22.3,0,SSE,0.8,Changping
30443,2016,8,20,10,65,65,2,50,1400,43,27.3,1001.3,22.3,0,S,1.3,Changping
30444,2016,8,20,11,65,79,2,21,1200,110,28.3,1001.2,22.5,0,SSW,1.8,Changping
30445,2016,8,20,12,61,87,2,26,1200,131,29.1,1000.6,22.8,0,SW,1.7,Changping
30446,2016,8,20,13,57,63,2,18,1100,163,29.9,1000,22.1,0,SE,1.6,Changping
30447,2016,8,20,14,45,45,2,12,900,166,30.9,999.3,21.1,0,ESE,2.3,Changping
30448,2016,8,20,15,32,32,2,11,800,166,31.6,998.8,20.9,0,SSW,1.8,Changping
30449,2016,8,20,16,24,33,2,10,700,165,31.8,998.5,21.6,0,SW,1.6,Changping
30450,2016,8,20,17,31,44,2,14,800,184,31.5,997.9,19.5,0,SSW,2,Changping
30451,2016,8,20,18,28,28,2,14,800,159,30.9,997.6,19.3,0,S,1.5,Changping
30452,2016,8,20,19,30,30,2,17,800,134,29.6,997.9,19.6,0,N,0.9,Changping
30453,2016,8,20,20,33,73,2,26,900,105,27.8,998.6,21.1,0,NE,1.3,Changping
30454,2016,8,20,21,37,64,2,24,900,90,26.3,999.2,21.3,0,N,1.4,Changping
30455,2016,8,20,22,38,76,2,19,900,99,26,999.3,20.8,0,N,1.2,Changping
30456,2016,8,20,23,32,32,2,17,800,92,25.3,999.5,20.8,0,N,2,Changping
30457,2016,8,21,0,32,41,2,18,800,84,24.9,999.5,20.8,0,NNE,1.3,Changping
30458,2016,8,21,1,34,41,2,14,1500,70,24.5,999.3,20.6,0,WNW,0.7,Changping
30459,2016,8,21,2,30,41,20,14,600,47,23.9,999.4,20.6,0,NNW,1.3,Changping
30460,2016,8,21,3,35,42,2,12,600,54,23.5,999.3,20.8,0,NE,0.5,Changping
30461,2016,8,21,4,38,43,2,11,600,55,23.4,999.3,20.3,0,NW,0.8,Changping
30462,2016,8,21,5,33,46,2,17,700,61,23,1000.1,20.3,0,NNW,1.3,Changping
30463,2016,8,21,6,32,47,2,19,900,72,22.6,1000.7,20.3,0,N,2,Changping
30464,2016,8,21,7,37,65,2,24,1000,72,23.9,1001.2,20.4,0,NW,0.6,Changping
30465,2016,8,21,8,47,83,2,77,1200,33,25.8,1001.3,21.2,0,NNW,0.8,Changping
30466,2016,8,21,9,49,106,2,64,1200,60,27.5,1001.3,22,0,SW,1.4,Changping
30467,2016,8,21,10,52,115,2,48,1100,87,29.3,1001.3,22.3,0,W,1.2,Changping
30468,2016,8,21,11,48,94,2,38,1000,121,30.9,1000.8,22.8,0,SSE,1.9,Changping
30469,2016,8,21,12,49,80,2,25,900,175,31.7,1000.4,23,0,SSE,1.9,Changping
30470,2016,8,21,13,48,72,2,18,900,218,32.5,1000.2,23.2,0,SE,2,Changping
30471,2016,8,21,14,38,72,2,13,900,206,33.3,999.9,23,0,ESE,2.6,Changping
30472,2016,8,21,15,32,34,2,11,800,190,33.5,999.4,22.3,0,ESE,2.3,Changping
30473,2016,8,21,16,35,61,2,11,800,215,33.9,999.3,22,0,SE,1.7,Changping
30474,2016,8,21,17,42,78,2,18,900,263,32.7,999.5,21.9,0,S,3.3,Changping
30475,2016,8,21,18,42,49,2,25,900,228,32,999.9,21.8,0,S,2.1,Changping
30476,2016,8,21,19,40,41,2,29,1000,192,31.2,1000.4,21.7,0,SSE,1.9,Changping
30477,2016,8,21,20,39,73,2,34,1000,146,30.3,1001.1,21.7,0,SSE,1.8,Changping
30478,2016,8,21,21,38,83,2,31,1000,125,30,1001.6,21.4,0,SE,1.1,Changping
30479,2016,8,21,22,51,86,2,40,1200,86,27,1001.9,22.4,0,N,1.2,Changping
30480,2016,8,21,23,50,84,2,34,1200,92,27.5,1002.2,22.2,0,E,1.3,Changping
30481,2016,8,22,0,55,108,2,42,1200,80,27.8,1002.6,22.3,0,ESE,1.7,Changping
30482,2016,8,22,1,71,144,2,38,1400,81,27.5,1002.7,22,0,ESE,1.7,Changping
30483,2016,8,22,2,81,82,2,30,1500,86,26.6,1002.9,21.8,0,ENE,0.8,Changping
30484,2016,8,22,3,72,74,2,24,1600,86,25.1,1002.8,21.4,0,N,1.2,Changping
30485,2016,8,22,4,70,77,2,24,1500,62,25,1002.9,21.5,0,NNE,0.8,Changping
30486,2016,8,22,5,62,66,2,16,1300,60,24.8,1003.5,21.5,0,NE,0.8,Changping
30487,2016,8,22,6,68,73,2,14,1300,56,24.8,1004,21.5,0,N,0.9,Changping
30488,2016,8,22,7,68,74,2,22,1400,48,25.2,1004.1,21.9,0,W,0.9,Changping
30489,2016,8,22,8,82,82,2,66,1600,21,26.1,1004.3,22.2,0,NNW,1,Changping
30490,2016,8,22,9,86,106,3,25,1800,86,27.8,1004.2,21.8,0,E,1.6,Changping
30491,2016,8,22,10,77,91,4,25,1800,106,28.5,1003.9,21.5,0,ESE,1.5,Changping
30492,2016,8,22,11,86,115,6,36,1700,124,29.7,1003.4,21.6,0,S,1.6,Changping
30493,2016,8,22,12,76,103,5,39,1500,156,30.9,1002.8,20.8,0,ESE,1.9,Changping
30494,2016,8,22,13,39,39,3,17,900,189,31.2,1002.2,19.2,0,SSW,2.6,Changping
30495,2016,8,22,14,31,51,2,11,800,178,32,1001.7,18.9,0,S,3.5,Changping
30496,2016,8,22,15,38,72,2,14,800,182,31.9,1001.2,19.2,0,SSE,2.8,Changping
30497,2016,8,22,16,29,39,2,14,700,166,31.5,1001,19.2,0,SSW,2.2,Changping
30498,2016,8,22,17,21,40,2,17,600,145,31.1,1000.7,19.4,0,S,3.1,Changping
30499,2016,8,22,18,29,46,2,17,600,151,30.8,1000.4,19.5,0,S,2.2,Changping
30500,2016,8,22,19,26,34,2,25,700,142,30.1,1000.6,19.2,0,S,2.1,Changping
30501,2016,8,22,20,29,48,2,33,700,125,29.8,1001,18.9,0,SE,1.7,Changping
30502,2016,8,22,21,37,62,2,41,800,110,27.7,1001.1,21,0,WNW,1.2,Changping
30503,2016,8,22,22,30,76,2,43,800,97,26.2,1001,20.8,0,NNW,1.4,Changping
30504,2016,8,22,23,37,65,2,50,800,70,25.4,1000.8,20.6,0,NNW,1.6,Changping
30505,2016,8,23,0,36,94,2,62,900,55,26.5,1000.5,19.6,0,ESE,1.5,Changping
30506,2016,8,23,1,39,83,2,38,1600,50,25.2,1000.1,20.5,0,W,0.6,Changping
30507,2016,8,23,2,41,99,21,30,500,33,24.2,999.9,20.5,0,NNW,1.9,Changping
30508,2016,8,23,3,45,94,2,25,600,39,24.7,999.5,20.6,0,NNE,1.3,Changping
30509,2016,8,23,4,51,89,2,30,600,37,24.9,999.3,20.6,0,E,1.1,Changping
30510,2016,8,23,5,59,84,2,43,700,35,25.1,999.3,20.6,0,ENE,1.1,Changping
30511,2016,8,23,6,59,81,2,49,1000,35,24.9,999.3,20.6,0,E,1.5,Changping
30512,2016,8,23,7,61,91,2,45,1000,37,25.3,999.2,20.8,0,ESE,2.6,Changping
30513,2016,8,23,8,73,102,2,45,1100,40,25.4,999.8,21.1,0,SE,2.2,Changping
30514,2016,8,23,9,79,91,4,45,1100,57,26.8,999.3,21.3,0,SE,2.5,Changping
30515,2016,8,23,10,81,110,4,47,1100,72,26.5,999.1,21.7,0,ESE,1.5,Changping
30516,2016,8,23,11,82,105,3,44,1200,87,27.5,998.7,22,0,E,1.9,Changping
30517,2016,8,23,12,81,89,4,43,1200,113,27.6,998.1,21.2,0,SE,1.2,Changping
30518,2016,8,23,13,83,83,3,35,1300,128,27.5,997.5,20.8,0,E,2.1,Changping
30519,2016,8,23,14,75,82,3,30,1200,125,26.8,997.2,22,0,N,1.9,Changping
30520,2016,8,23,15,72,83,2,28,1200,95,26.9,996.6,22.1,0,N,1.2,Changping
30521,2016,8,23,16,72,87,2,26,1200,100,26.7,996.4,22.1,0,N,1.8,Changping
30522,2016,8,23,17,70,80,2,27,1200,100,26.8,996.2,22,0,N,1.5,Changping
30523,2016,8,23,18,69,77,2,28,1200,96,26.4,996.1,21.8,0,N,1.9,Changping
30524,2016,8,23,19,80,82,2,29,1300,92,26.1,996.3,21.5,0,N,2,Changping
30525,2016,8,23,20,70,70,2,28,1200,97,25.3,996.5,21.4,0,NW,0.9,Changping
30526,2016,8,23,21,68,72,2,25,1200,89,25.2,996.8,21.5,0,N,1.1,Changping
30527,2016,8,23,22,66,72,2,24,1200,65,25,996.7,21.1,0,N,1.5,Changping
30528,2016,8,23,23,65,65,2,24,1100,65,25,996.6,20.9,0,NNW,1.1,Changping
30529,2016,8,24,0,62,62,2,20,1100,71,24.7,996.5,20.8,0,N,0.5,Changping
30530,2016,8,24,1,65,65,2,19,1000,69,24.3,996.3,20.6,0,NNW,1,Changping
30531,2016,8,24,2,56,56,2,16,1000,74,23.5,996.1,20.4,0,NNW,0.8,Changping
30532,2016,8,24,3,61,64,2,19,1000,61,23.2,996.2,20.5,0,N,0.8,Changping
30533,2016,8,24,4,63,63,2,15,900,59,23.4,996.2,20.5,0,N,0.4,Changping
30534,2016,8,24,5,61,67,2,18,900,48,23,996.4,20.3,0,ESE,1,Changping
30535,2016,8,24,6,63,76,2,25,900,47,23.2,996.8,20.7,0,NNE,0.7,Changping
30536,2016,8,24,7,60,108,2,29,1000,31,23.5,997.3,20.6,0,N,1,Changping
30537,2016,8,24,8,68,84,2,53,1100,19,25,997,21.3,0,WSW,1.4,Changping
30538,2016,8,24,9,79,121,2,67,1100,26,25.9,997.1,21.8,0,WSW,1.4,Changping
30539,2016,8,24,10,84,124,2,56,1100,45,27.2,996.9,21.9,0,S,1.2,Changping
30540,2016,8,24,11,81,118,3,46,1100,79,28.9,996.3,22.4,0,W,1.5,Changping
30541,2016,8,24,12,85,135,4,34,1200,124,30.1,995.7,22.5,0,SSW,1.6,Changping
30542,2016,8,24,13,73,88,4,32,1100,145,30.2,995.2,22.1,0,WSW,1.6,Changping
30543,2016,8,24,14,,,,,,,31.5,994.6,22.2,0,SSW,1.2,Changping
30544,2016,8,24,15,38,38,3,20,900,135,33.2,994,21,0,S,1.8,Changping
30545,2016,8,24,16,34,89,3,23,900,161,32.6,994,21.8,0,SSW,2.3,Changping
30546,2016,8,24,17,47,52,3,25,1000,170,32.2,993.8,21.7,0,S,2.3,Changping
30547,2016,8,24,18,44,53,2,27,1000,188,31.3,994.1,21.5,0,SE,1.6,Changping
30548,2016,8,24,19,63,118,2,51,1200,169,30.1,994.4,22.8,0,S,1.5,Changping
30549,2016,8,24,20,76,120,2,53,1300,151,29.2,995.1,22.9,0,NNW,1.2,Changping
30550,2016,8,24,21,80,111,2,55,1300,95,27.8,995.3,23,0,NW,1,Changping
30551,2016,8,24,22,67,78,2,36,1200,76,27.6,995.4,22.8,0,NNW,1.2,Changping
30552,2016,8,24,23,55,89,2,23,1100,94,27.1,995.4,22.7,0,N,2.4,Changping
30553,2016,8,25,0,67,67,2,28,1000,85,28.6,995.3,19.2,0,NNW,3.5,Changping
30554,2016,8,25,1,18,18,2,6,1100,66,28.9,996,18.7,0,NNW,2,Changping
30555,2016,8,25,2,5,6,21,11,100,46,28.2,996.5,18,0,NW,1.5,Changping
30556,2016,8,25,3,10,14,2,18,300,41,27.9,996.9,16.8,0,WNW,1.7,Changping
30557,2016,8,25,4,3,6,2,10,300,55,28.3,997.9,14.9,0,NW,3.6,Changping
30558,2016,8,25,5,3,6,2,9,300,77,28,998.7,13.5,0,NNW,4.3,Changping
30559,2016,8,25,6,6,6,2,10,400,97,27.1,999.4,14.5,0,NW,2.3,Changping
30560,2016,8,25,7,7,56,2,31,500,66,26.4,1000.5,15.1,0,NW,2.2,Changping
30561,2016,8,25,8,7,29,2,33,600,54,26.8,1001.3,14.2,0,NNW,4.4,Changping
30562,2016,8,25,9,5,14,2,16,500,57,25.6,1003.1,12.8,0,NNW,4.1,Changping
30563,2016,8,25,10,10,14,2,16,500,53,26.9,1004,13.3,0,NNW,3.6,Changping
30564,2016,8,25,11,6,6,2,13,500,55,26.1,1004.4,11.1,0,NW,3.5,Changping
30565,2016,8,25,12,6,22,2,12,500,54,27,1004.3,11.5,0,WNW,1.8,Changping
